bin.chrom	bin.start	bin.start.abspos	bin.end	bin.length	mappable.positions	gc.content	chrom.numeric	chrom	chrompos	abspos
18	43245624	2624612698	43828106	582482	498839	0.429972085	18	18	43245624	2624612698
18	43828106	2625195180	44353062	524956	498839	0.468275436	18	18	43828106	2625195180
18	44353062	2625720136	44914083	561021	498839	0.4141271	18	18	44353062	2625720136
18	44914083	2626281157	45448135	534052	498838	0.430476808	18	18	44914083	2626281157
18	45448135	2626815209	45973006	524871	498839	0.462010665	18	18	45448135	2626815209
18	45973006	2627340080	46503932	530926	498839	0.490531637	18	18	45973006	2627340080
18	46503932	2627871006	47072240	568308	498839	0.406985297	18	18	46503932	2627871006
18	47072240	2628439314	47620242	548002	498839	0.447773913	18	18	47072240	2628439314
18	47620242	2628987316	48169984	549742	498839	0.428346388	18	18	47620242	2628987316
18	48169984	2629537058	48725674	555690	498839	0.429097158	18	18	48169984	2629537058
18	48725674	2630092748	49265684	540010	498839	0.407242458	18	18	48725674	2630092748
18	49265684	2630632758	49800906	535222	498839	0.381748134	18	18	49265684	2630632758
18	49800906	2631167980	50325017	524111	498839	0.378984604	18	18	49800906	2631167980
18	50325017	2631692091	50860058	535041	498839	0.364624393	18	18	50325017	2631692091
18	50860058	2632227132	51408208	548150	498839	0.366585789	18	18	50860058	2632227132
18	51408208	2632775282	51959077	550869	498839	0.386790689	18	18	51408208	2632775282
18	51959077	2633326151	52647259	688182	498839	0.378163893	18	18	51959077	2633326151
18	52647259	2634014333	53165793	518534	498839	0.386786595	18	18	52647259	2634014333
18	53165793	2634532867	53705979	540186	498838	0.380581874	18	18	53165793	2634532867
18	53705979	2635073053	54246555	540576	498839	0.398913381	18	18	53705979	2635073053
18	54246555	2635613629	54779054	532499	498839	0.378885219	18	18	54246555	2635613629
18	54779054	2636146128	55323286	544232	498839	0.431011039	18	18	54779054	2636146128
18	55323286	2636690360	55886293	563007	498839	0.431509733	18	18	55323286	2636690360
18	55886293	2637253367	56422912	536619	498839	0.430269894	18	18	55886293	2637253367
18	56422912	2637789986	56982812	559900	498839	0.440016074	18	18	56422912	2637789986
18	56982812	2638349886	57538281	555469	498839	0.423200935	18	18	56982812	2638349886
18	57538281	2638905355	58087878	549597	498839	0.379858333	18	18	57538281	2638905355
18	58087878	2639454952	58624884	537006	498839	0.354832162	18	18	58087878	2639454952
18	58624884	2639991958	59154044	529160	498839	0.37482425	18	18	58624884	2639991958
18	59154044	2640521118	59697167	543123	498839	0.411794382	18	18	59154044	2640521118
18	59697167	2641064241	60235752	538585	498839	0.39054374	18	18	59697167	2641064241
18	60235752	2641602826	60793532	557780	498839	0.41782961	18	18	60235752	2641602826
18	60793532	2642160606	61341280	547748	498839	0.409222854	18	18	60793532	2642160606
18	61341280	2642708354	61876584	535304	498838	0.38785251	18	18	61341280	2642708354
18	61876584	2643243658	62427523	550939	498839	0.368973698	18	18	61876584	2643243658
18	62427523	2643794597	62952146	524623	498839	0.348019435	18	18	62427523	2643794597
18	62952146	2644319220	63480280	528134	498839	0.346175402	18	18	62952146	2644319220
18	63480280	2644847354	64001335	521055	498839	0.348074579	18	18	63480280	2644847354
18	64001335	2645368409	64524943	523608	498839	0.341600969	18	18	64001335	2645368409
18	64524943	2645892017	65051899	526956	498839	0.346138957	18	18	64524943	2645892017
18	65051899	2646418973	65580628	528729	498839	0.353999875	18	18	65051899	2646418973
18	65580628	2646947702	66113711	533083	498839	0.347700077	18	18	65580628	2646947702
18	66113711	2647480785	66650392	536681	498839	0.359597228	18	18	66113711	2647480785
18	66650392	2648017466	67179728	529336	498839	0.352902504	18	18	66650392	2648017466
18	67179728	2648546802	67710841	531113	498839	0.374888206	18	18	67179728	2648546802
18	67710841	2649077915	68268568	557727	498839	0.39015504	18	18	67710841	2649077915
18	68268568	2649635642	68833335	564767	498839	0.375115756	18	18	68268568	2649635642
18	68833335	2650200409	69362657	529322	498839	0.353291569	18	18	68833335	2650200409
18	69362657	2650729731	69889161	526504	498838	0.349459833	18	18	69362657	2650729731
18	69889161	2651256235	70413915	524754	498839	0.369422625	18	18	69889161	2651256235
18	70413915	2651780989	70949283	535368	498839	0.365849285	18	18	70413915	2651780989
18	70949283	2652316357	71484082	534799	498839	0.371496581	18	18	70949283	2652316357
18	71484082	2652851156	72019476	535394	498839	0.420587455	18	18	71484082	2652851156
18	72019476	2653386550	72597014	577538	498839	0.412667903	18	18	72019476	2653386550
18	72597014	2653964088	73112375	515361	498839	0.432966406	18	18	72597014	2653964088
18	73112375	2654479449	73632847	520472	498839	0.412446779	18	18	73112375	2654479449
18	73632847	2654999921	74154899	522052	498839	0.419276241	18	18	73632847	2654999921
18	74154899	2655521973	74712172	557273	498839	0.44793306	18	18	74154899	2655521973
18	74712172	2656079246	75265537	553365	498839	0.433677591	18	18	74712172	2656079246
18	75265537	2656632611	75840687	575150	498839	0.408121489	18	18	75265537	2656632611
18	75840687	2657207761	76368785	528098	498839	0.440300853	18	18	75840687	2657207761
18	76368785	2657735859	76914771	545986	498839	0.47074284	18	18	76368785	2657735859
18	76914771	2658281845	77461192	546421	498839	0.495072481	18	18	76914771	2658281845
18	77461192	2658828266	78077248	616056	498838	0.490026743	18	18	77461192	2658828266
19	0	2659444322	868243	868243	500496	0.537434905	19	19	0	2659444322
19	868243	2660312565	1444934	576691	500496	0.59989145	19	19	868243	2660312565
19	1444934	2660889256	2038293	593359	500496	0.581376536	19	19	1444934	2660889256
19	2038293	2661482615	2635330	597037	500497	0.561926648	19	19	2038293	2661482615
19	2635330	2662079652	3248068	612738	500496	0.533650598	19	19	2635330	2662079652
19	3248068	2662692390	3840707	592639	500496	0.562222533	19	19	3248068	2662692390
19	3840707	2663285029	4459496	618789	500497	0.545096956	19	19	3840707	2663285029
19	4459496	2663903818	5079270	619774	500496	0.538493064	19	19	4459496	2663903818
19	5079270	2664523592	5667017	587747	500496	0.520579433	19	19	5079270	2664523592
19	5667017	2665111339	6254242	587225	500496	0.518578058	19	19	5667017	2665111339
19	6254242	2665698564	6873691	619449	500497	0.500820891	19	19	6254242	2665698564
19	6873691	2666318013	7610214	736523	500496	0.47824035	19	19	6873691	2666318013
19	7610214	2667054536	8207214	597000	500496	0.529773869	19	19	7610214	2667054536
19	8207214	2667651536	8960456	753242	500497	0.502855347	19	19	8207214	2667651536
19	8960456	2668404778	9558960	598504	500496	0.446222582	19	19	8960456	2668404778
19	9558960	2669003282	10180670	621710	500496	0.469645011	19	19	9558960	2669003282
19	10180670	2669624992	10806481	625811	500497	0.524925257	19	19	10180670	2669624992
19	10806481	2670250803	11425863	619382	500496	0.522698432	19	19	10806481	2670250803
19	11425863	2670870185	12064343	638480	500496	0.478741699	19	19	11425863	2670870185
19	12064343	2671508665	12714146	649803	500496	0.442732644	19	19	12064343	2671508665
19	12714146	2672158468	13312765	598619	500497	0.535133365	19	19	12714146	2672158468
19	13312765	2672757087	13910728	597963	500496	0.478230258	19	19	13312765	2672757087
19	13910728	2673355050	14563778	653050	500496	0.530357553	19	19	13910728	2673355050
19	14563778	2674008100	15172215	608437	500497	0.463564839	19	19	14563778	2674008100
19	15172215	2674616537	15765605	593390	500496	0.501503227	19	19	15172215	2674616537
19	15765605	2675209927	16358295	592690	500496	0.471622602	19	19	15765605	2675209927
19	16358295	2675802617	16960251	601956	500497	0.502633083	19	19	16358295	2675802617
19	16960251	2676404573	17570541	610290	500496	0.524586672	19	19	16960251	2676404573
19	17570541	2677014863	18199222	628681	500496	0.525576564	19	19	17570541	2677014863
19	18199222	2677643544	18793092	593870	500496	0.548087965	19	19	18199222	2677643544
19	18793092	2678237414	19383484	590392	500497	0.537544547	19	19	18793092	2678237414
19	19383484	2678827806	19985730	602246	500496	0.496675777	19	19	19383484	2678827806
19	19985730	2679430052	20731193	745463	500496	0.409417899	19	19	19985730	2679430052
19	20731193	2680175515	21371443	640250	500497	0.40142132	19	19	20731193	2680175515
19	21371443	2680815765	21998234	626791	500496	0.411444963	19	19	21371443	2680815765
19	21998234	2681442556	22669525	671291	500496	0.40453693	19	19	21998234	2681442556
19	22669525	2682113847	23318255	648730	500496	0.423684738	19	19	22669525	2682113847
19	23318255	2682762577	23949725	631470	500497	0.41186438	19	19	23318255	2682762577
19	23949725	2683394047	24565133	615408	500496	0.402133219	19	19	23949725	2683394047
19	24565133	2684009455	28328977	3763844	500496	0.383647363	19	19	24565133	2684009455
19	28328977	2687773299	28883630	554653	500497	0.423782076	19	19	28328977	2687773299
19	28883630	2688327952	29434457	550827	500496	0.430240348	19	19	28883630	2688327952
19	29434457	2688878779	29985541	551084	500496	0.46162654	19	19	29434457	2688878779
19	29985541	2689429863	30548490	562949	500497	0.474277421	19	19	29985541	2689429863
19	30548490	2689992812	31082633	534143	500496	0.472860264	19	19	30548490	2689992812
19	31082633	2690526955	31601382	518749	500496	0.436403733	19	19	31082633	2690526955
19	31601382	2691045704	32123259	521877	500496	0.446164518	19	19	31601382	2691045704
19	32123259	2691567581	32649755	526496	500497	0.424481857	19	19	32123259	2691567581
19	32649755	2692094077	33226027	576272	500496	0.441676847	19	19	32649755	2692094077
19	33226027	2692670349	33834980	608953	500496	0.484515225	19	19	33226027	2692670349
19	33834980	2693279302	34375219	540239	500497	0.501387349	19	19	33834980	2693279302
19	34375219	2693819541	34955954	580735	500496	0.445883234	19	19	34375219	2693819541
19	34955954	2694400276	35540782	584828	500496	0.449328692	19	19	34955954	2694400276
19	35540782	2694985104	36113357	572575	500497	0.502714928	19	19	35540782	2694985104
19	36113357	2695557679	36715975	602618	500496	0.5197173	19	19	36113357	2695557679
19	36715975	2696160297	37377212	661237	500496	0.438218067	19	19	36715975	2696160297
19	37377212	2696821534	38020380	643168	500496	0.427771593	19	19	37377212	2696821534
19	38020380	2697464702	38619678	599298	500497	0.445624714	19	19	38020380	2697464702
19	38619678	2698064000	39213257	593579	500496	0.524433984	19	19	38619678	2698064000
19	39213257	2698657579	39844095	630838	500496	0.508155818	19	19	39213257	2698657579
19	39844095	2699288417	40465223	621128	500497	0.470342667	19	19	39844095	2699288417
19	40465223	2699909545	41063663	598440	500496	0.479236014	19	19	40465223	2699909545
19	41063663	2700507985	41727013	663350	500496	0.491000226	19	19	41063663	2700507985
19	41727013	2701171335	42301930	574917	500496	0.474986824	19	19	41727013	2701171335
19	42301930	2701746252	42865239	563309	500497	0.53459824	19	19	42301930	2701746252
19	42865239	2702309561	43679952	814713	500496	0.441523579	19	19	42865239	2702309561
19	43679952	2703124274	44351516	671564	500496	0.477967848	19	19	43679952	2703124274
19	44351516	2703795838	44931873	580357	500497	0.398589144	19	19	44351516	2703795838
19	44931873	2704376195	45537365	605492	500496	0.497038772	19	19	44931873	2704376195
19	45537365	2704981687	46142632	605267	500496	0.528394907	19	19	45537365	2704981687
19	46142632	2705586954	46734533	591901	500497	0.496199533	19	19	46142632	2705586954
19	46734533	2706178855	47342563	608030	500496	0.500077299	19	19	46734533	2706178855
19	47342563	2706786885	47960773	618210	500496	0.503238382	19	19	47342563	2706786885
19	47960773	2707405095	48625721	664948	500496	0.491336165	19	19	47960773	2707405095
19	48625721	2708070043	49235205	609484	500497	0.516779768	19	19	48625721	2708070043
19	49235205	2708679527	49879540	644335	500496	0.515952106	19	19	49235205	2708679527
19	49879540	2709323862	50481705	602165	500496	0.538546744	19	19	49879540	2709323862
19	50481705	2709926027	51138708	657003	500497	0.514569949	19	19	50481705	2709926027
19	51138708	2710583030	51704216	565508	500496	0.50658523	19	19	51138708	2710583030
19	51704216	2711148538	52269591	565375	500496	0.471455229	19	19	51704216	2711148538
19	52269591	2711713913	52843943	574352	500497	0.426590314	19	19	52269591	2711713913
19	52843943	2712288265	53501796	657853	500496	0.44876591	19	19	52843943	2712288265
19	53501796	2712946118	54149703	647907	500496	0.448396143	19	19	53501796	2712946118
19	54149703	2713594025	54795474	645771	500496	0.503235667	19	19	54149703	2713594025
19	54795474	2714239796	55564430	768956	500497	0.478600856	19	19	54795474	2714239796
19	55564430	2715008752	56150311	585881	500496	0.547607791	19	19	55564430	2715008752
19	56150311	2715594633	56761434	611123	500496	0.47433659	19	19	56150311	2715594633
19	56761434	2716205756	57318181	556747	500497	0.429503886	19	19	56761434	2716205756
19	57318181	2716762503	57894523	576342	500496	0.445077749	19	19	57318181	2716762503
19	57894523	2717338845	58504280	609757	500496	0.449239615	19	19	57894523	2717338845
19	58504280	2717948602	59128983	624703	500497	0.502263695	19	19	58504280	2717948602
20	0	2718573305	633840	633840	500825	0.448158023	20	20	0	2718573305
20	633840	2719207145	1177516	543676	500825	0.474365247	20	20	633840	2719207145
20	1177516	2719750821	1736034	558518	500825	0.434918839	20	20	1177516	2719750821
20	1736034	2720309339	2272279	536245	500826	0.459961398	20	20	1736034	2720309339
20	2272279	2720845584	2830212	557933	500825	0.458612414	20	20	2272279	2720845584
20	2830212	2721403517	3411345	581133	500825	0.463243354	20	20	2830212	2721403517
20	3411345	2721984650	3990524	579179	500825	0.46142039	20	20	3411345	2721984650
20	3990524	2722563829	4552602	562078	500826	0.443639495	20	20	3990524	2722563829
20	4552602	2723125907	5123609	571007	500825	0.448610963	20	20	4552602	2723125907
20	5123609	2723696914	5714054	590445	500825	0.433164816	20	20	5123609	2723696914
20	5714054	2724287359	6269124	555070	500825	0.418433711	20	20	5714054	2724287359
20	6269124	2724842429	6798426	529302	500826	0.388802612	20	20	6269124	2724842429
20	6798426	2725371731	7336758	538332	500825	0.373994115	20	20	6798426	2725371731
20	7336758	2725910063	7865224	528466	500825	0.367357597	20	20	7336758	2725910063
20	7865224	2726438529	8397539	532315	500825	0.376202061	20	20	7865224	2726438529
20	8397539	2726970844	8934536	536997	500826	0.385158576	20	20	8397539	2726970844
20	8934536	2727507841	9466309	531773	500825	0.393758239	20	20	8934536	2727507841
20	9466309	2728039614	9997449	531140	500825	0.390819746	20	20	9466309	2728039614
20	9997449	2728570754	10531236	533787	500825	0.400339461	20	20	9997449	2728570754
20	10531236	2729104541	11051750	520514	500826	0.404000661	20	20	10531236	2729104541
20	11051750	2729625055	11578322	526572	500825	0.37991006	20	20	11051750	2729625055
20	11578322	2730151627	12114174	535852	500825	0.394062166	20	20	11578322	2730151627
20	12114174	2730687479	12673815	559641	500826	0.381975231	20	20	12114174	2730687479
20	12673815	2731247120	13209209	535394	500825	0.393928583	20	20	12673815	2731247120
20	13209209	2731782514	13770950	561741	500825	0.393766878	20	20	13209209	2731782514
20	13770950	2732344255	14328927	557977	500825	0.385001532	20	20	13770950	2732344255
20	14328927	2732902232	14866506	537579	500826	0.369136443	20	20	14328927	2732902232
20	14866506	2733439811	15399168	532662	500825	0.381705472	20	20	14866506	2733439811
20	15399168	2733972473	15924788	525620	500825	0.391746889	20	20	15399168	2733972473
20	15924788	2734498093	16448094	523306	500825	0.40340642	20	20	15924788	2734498093
20	16448094	2735021399	16997064	548970	500826	0.406302712	20	20	16448094	2735021399
20	16997064	2735570369	17535397	538333	500825	0.410608304	20	20	16997064	2735570369
20	17535397	2736108702	18083525	548128	500825	0.469879298	20	20	17535397	2736108702
20	18083525	2736656830	18662176	578651	500825	0.418639214	20	20	18083525	2736656830
20	18662176	2737235481	19223971	561795	500826	0.421418845	20	20	18662176	2737235481
20	19223971	2737797276	19750265	526294	500825	0.440172223	20	20	19223971	2737797276
20	19750265	2738323570	20293269	543004	500825	0.422853239	20	20	19750265	2738323570
20	20293269	2738866574	20824850	531581	500825	0.420543624	20	20	20293269	2738866574
20	20824850	2739398155	21363772	538922	500826	0.415844965	20	20	20824850	2739398155
20	21363772	2739937077	21923247	559475	500825	0.420615756	20	20	21363772	2739937077
20	21923247	2740496552	22472926	549679	500825	0.394182787	20	20	21923247	2740496552
20	22472926	2741046231	23013727	540801	500825	0.430099057	20	20	22472926	2741046231
20	23013727	2741587032	23555067	541340	500826	0.454908191	20	20	23013727	2741587032
20	23555067	2742128372	24160460	605393	500825	0.443174929	20	20	23555067	2742128372
20	24160460	2742733765	24694434	533974	500825	0.443218209	20	20	24160460	2742733765
20	24694434	2743267739	25254182	559748	500826	0.474702902	20	20	24694434	2743267739
20	25254182	2743827487	26063026	808844	500825	0.44666215	20	20	25254182	2743827487
20	26063026	2744636331	30090175	4027149	500825	0.40086264	20	20	26063026	2744636331
20	30090175	2748663480	30668908	578733	500825	0.482766664	20	20	30090175	2748663480
20	30668908	2749242213	31233768	564860	500826	0.48655242	20	20	30668908	2749242213
20	31233768	2749807073	31804678	570910	500825	0.484687604	20	20	31233768	2749807073
20	31804678	2750377983	32395609	590931	500825	0.474595173	20	20	31804678	2750377983
20	32395609	2750968914	32988192	592583	500825	0.457416092	20	20	32395609	2750968914
20	32988192	2751561497	33568105	579913	500826	0.442933681	20	20	32988192	2751561497
20	33568105	2752141410	34151670	583565	500825	0.462436918	20	20	33568105	2752141410
20	34151670	2752724975	34750682	599012	500825	0.45723458	20	20	34151670	2752724975
20	34750682	2753323987	35374950	624268	500825	0.491270626	20	20	34750682	2753323987
20	35374950	2753948255	35980194	605244	500826	0.466791905	20	20	35374950	2753948255
20	35980194	2754553499	36515610	535416	500825	0.466709997	20	20	35980194	2754553499
20	36515610	2755088915	37058264	542654	500825	0.471351911	20	20	36515610	2755088915
20	37058264	2755631569	37610974	552710	500825	0.457427946	20	20	37058264	2755631569
20	37610974	2756184279	38145723	534749	500826	0.428200894	20	20	37610974	2756184279
20	38145723	2756719028	38682259	536536	500825	0.394720951	20	20	38145723	2756719028
20	38682259	2757255564	39211985	529726	500825	0.408105322	20	20	38682259	2757255564
20	39211985	2757785290	39746650	534665	500826	0.445033806	20	20	39211985	2757785290
20	39746650	2758319955	40295140	548490	500825	0.438574997	20	20	39746650	2758319955
20	40295140	2758868445	40834189	539049	500825	0.428484238	20	20	40295140	2758868445
20	40834189	2759407494	41372754	538565	500825	0.414575771	20	20	40834189	2759407494
20	41372754	2759946059	41899779	527025	500826	0.433051563	20	20	41372754	2759946059
20	41899779	2760473084	42487504	587725	500825	0.461200391	20	20	41899779	2760473084
20	42487504	2761060809	43039535	552031	500825	0.468089654	20	20	42487504	2761060809
20	43039535	2761612840	43595588	556053	500825	0.465182276	20	20	43039535	2761612840
20	43595588	2762168893	44140288	544700	500826	0.431259409	20	20	43595588	2762168893
20	44140288	2762713593	44723013	582725	500825	0.457737355	20	20	44140288	2762713593
20	44723013	2763296318	45247457	524444	500825	0.472458451	20	20	44723013	2763296318
20	45247457	2763820762	45781039	533582	500825	0.448527124	20	20	45247457	2763820762
20	45781039	2764354344	46370015	588976	500826	0.45842615	20	20	45781039	2764354344
20	46370015	2764943320	46942663	572648	500825	0.47751149	20	20	46370015	2764943320
20	46942663	2765515968	47492889	550226	500825	0.489193531	20	20	46942663	2765515968
20	47492889	2766066194	48073613	580724	500825	0.452788244	20	20	47492889	2766066194
20	48073613	2766646918	48645274	571661	500826	0.468679864	20	20	48073613	2766646918
20	48645274	2767218579	49207086	561812	500825	0.493957053	20	20	48645274	2767218579
20	49207086	2767780391	49779105	572019	500825	0.474062924	20	20	49207086	2767780391
20	49779105	2768352410	50318515	539410	500825	0.471146252	20	20	49779105	2768352410
20	50318515	2768891820	50916132	597617	500826	0.443483033	20	20	50318515	2768891820
20	50916132	2769489437	51447051	530919	500825	0.401223162	20	20	50916132	2769489437
20	51447051	2770020356	51970534	523483	500825	0.41378039	20	20	51447051	2770020356
20	51970534	2770543839	52581041	610507	500826	0.436892615	20	20	51970534	2770543839
20	52581041	2771154346	53118335	537294	500825	0.399459142	20	20	52581041	2771154346
20	53118335	2771691640	53671330	552995	500825	0.388795559	20	20	53118335	2771691640
20	53671330	2772244635	54219212	547882	500825	0.373465454	20	20	53671330	2772244635
20	54219212	2772792517	54773660	554448	500826	0.397236531	20	20	54219212	2772792517
20	54773660	2773346965	55352134	578474	500825	0.455085276	20	20	54773660	2773346965
20	55352134	2773925439	55886895	534761	500825	0.483874105	20	20	55352134	2773925439
20	55886895	2774460200	56411906	525011	500825	0.496201032	20	20	55886895	2774460200
20	56411906	2774985211	56935732	523826	500826	0.461473848	20	20	56411906	2774985211
20	56935732	2775509037	57461974	526242	500825	0.473033319	20	20	56935732	2775509037
20	57461974	2776035279	57993954	531980	500825	0.454846047	20	20	57461974	2776035279
20	57993954	2776567259	58525732	531778	500825	0.447276871	20	20	57993954	2776567259
20	58525732	2777099037	59050944	525212	500826	0.435327068	20	20	58525732	2777099037
20	59050944	2777624249	59578015	527071	500825	0.426912124	20	20	59050944	2777624249
20	59578015	2778151320	60104203	526188	500825	0.479830403	20	20	59578015	2778151320
20	60104203	2778677508	60635593	531390	500825	0.534146296	20	20	60104203	2778677508
20	60635593	2779208898	61270860	635267	500826	0.572734729	20	20	60635593	2779208898
20	61270860	2779844165	61799804	528944	500825	0.55465796	20	20	61270860	2779844165
20	61799804	2780373109	62347625	547821	500825	0.588643006	20	20	61799804	2780373109
20	62347625	2780920930	63025520	677895	500825	0.540975408	20	20	62347625	2780920930
21	0	2781598825	14672107	14672107	500368	0.389326225	21	21	0	2781598825
21	14672107	2796270932	15768032	1095925	500368	0.396076374	21	21	14672107	2796270932
21	15768032	2797366857	16322372	554340	500368	0.369464589	21	21	15768032	2797366857
21	16322372	2797921197	16848262	525890	500368	0.378632414	21	21	16322372	2797921197
21	16848262	2798447087	17394560	546298	500368	0.367052415	21	21	16848262	2798447087
21	17394560	2798993385	17934999	540439	500368	0.353349777	21	21	17394560	2798993385
21	17934999	2799533824	18489414	554415	500368	0.358347087	21	21	17934999	2799533824
21	18489414	2800088239	19092434	603020	500368	0.398262081	21	21	18489414	2800088239
21	19092434	2800691259	19638628	546194	500368	0.378237403	21	21	19092434	2800691259
21	19638628	2801237453	20183057	544429	500368	0.353662277	21	21	19638628	2801237453
21	20183057	2801781882	20720420	537363	500368	0.351131358	21	21	20183057	2801781882
21	20720420	2802319245	21253194	532774	500368	0.346486503	21	21	20720420	2802319245
21	21253194	2802852019	21790069	536875	500368	0.349172526	21	21	21253194	2802852019
21	21790069	2803388894	22318740	528671	500368	0.357585341	21	21	21790069	2803388894
21	22318740	2803917565	22845897	527157	500368	0.345489105	21	21	22318740	2803917565
21	22845897	2804444722	23376252	530355	500368	0.348981343	21	21	22845897	2804444722
21	23376252	2804975077	23912064	535812	500368	0.348527095	21	21	23376252	2804975077
21	23912064	2805510889	24455056	542992	500368	0.349708651	21	21	23912064	2805510889
21	24455056	2806053881	24981399	526343	500368	0.34062199	21	21	24455056	2806053881
21	24981399	2806580224	25515964	534565	500368	0.36351613	21	21	24981399	2806580224
21	25515964	2807114789	26049038	533074	500368	0.347743465	21	21	25515964	2807114789
21	26049038	2807647863	26582551	533513	500368	0.359372686	21	21	26049038	2807647863
21	26582551	2808181376	27119698	537147	500368	0.379283511	21	21	26582551	2808181376
21	27119698	2808718523	27673476	553778	500368	0.398430418	21	21	27119698	2808718523
21	27673476	2809272301	28209305	535829	500368	0.378618925	21	21	27673476	2809272301
21	28209305	2809808130	28740148	530843	500368	0.368841635	21	21	28209305	2809808130
21	28740148	2810338973	29332901	592753	500368	0.362027691	21	21	28740148	2810338973
21	29332901	2810931726	29911003	578102	500368	0.365646547	21	21	29332901	2810931726
21	29911003	2811509828	30472504	561501	500368	0.390626197	21	21	29911003	2811509828
21	30472504	2812071329	31012898	540394	500368	0.397537722	21	21	30472504	2812071329
21	31012898	2812611723	31537812	524914	500368	0.374486106	21	21	31012898	2812611723
21	31537812	2813136637	32070268	532456	500368	0.366034001	21	21	31537812	2813136637
21	32070268	2813669093	32613196	542928	500368	0.395912534	21	21	32070268	2813669093
21	32613196	2814212021	33180953	567757	500368	0.4394119	21	21	32613196	2814212021
21	33180953	2814779778	33736054	555101	500368	0.443052706	21	21	33180953	2814779778
21	33736054	2815334879	34306239	570185	500368	0.428403062	21	21	33736054	2815334879
21	34306239	2815905064	34863861	557622	500368	0.45141691	21	21	34306239	2815905064
21	34863861	2816462686	35430846	566985	500368	0.424527986	21	21	34863861	2816462686
21	35430846	2817029671	35964924	534078	500368	0.43604305	21	21	35430846	2817029671
21	35964924	2817563749	36489459	524535	500368	0.436251156	21	21	35964924	2817563749
21	36489459	2818088284	37021769	532310	500368	0.403017039	21	21	36489459	2818088284
21	37021769	2818620594	37582342	560573	500368	0.434742665	21	21	37021769	2818620594
21	37582342	2819181167	38159770	577428	500368	0.464381706	21	21	37582342	2819181167
21	38159770	2819758595	38727913	568143	500368	0.42636977	21	21	38159770	2819758595
21	38727913	2820326738	39259147	531234	500368	0.425838708	21	21	38727913	2820326738
21	39259147	2820857972	39785577	526430	500368	0.416668883	21	21	39259147	2820857972
21	39785577	2821384402	40314629	529052	500368	0.428873322	21	21	39785577	2821384402
21	40314629	2821913454	40862753	548124	500368	0.431927812	21	21	40314629	2821913454
21	40862753	2822461578	41412125	549372	500368	0.43445789	21	21	40862753	2822461578
21	41412125	2823010950	41951941	539816	500368	0.406514442	21	21	41412125	2823010950
21	41951941	2823550766	42492116	540175	500368	0.415907808	21	21	41951941	2823550766
21	42492116	2824090941	43083016	590900	500368	0.467184322	21	21	42492116	2824090941
21	43083016	2824681841	43619196	536180	500368	0.498002546	21	21	43083016	2824681841
21	43619196	2825218021	44150887	531691	500368	0.496436773	21	21	43619196	2825218021
21	44150887	2825749712	44805386	654499	500368	0.512968591	21	21	44150887	2825749712
21	44805386	2826404211	45360647	555261	500368	0.510073822	21	21	44805386	2826404211
21	45360647	2826959472	45912285	551638	500368	0.537530047	21	21	45360647	2826959472
21	45912285	2827511110	46460213	547928	500368	0.523577915	21	21	45912285	2827511110
21	46460213	2828059038	46990443	530230	500368	0.523723667	21	21	46460213	2828059038
21	46990443	2828589268	47537224	546781	500368	0.496943017	21	21	46990443	2828589268
21	47537224	2829136049	48129895	592671	500369	0.48869259	21	21	47537224	2829136049
22	0	2829728720	17678038	17678038	495339	0.421357232	22	22	0	2829728720
22	17678038	2847406758	18285232	607194	495339	0.462206478	22	22	17678038	2847406758
22	18285232	2848013952	19097911	812679	495339	0.483171092	22	22	18285232	2848013952
22	19097911	2848826631	19656296	558385	495339	0.479450681	22	22	19097911	2848826631
22	19656296	2849385016	20196688	540392	495339	0.555352411	22	22	19656296	2849385016
22	20196688	2849925408	21190599	993911	495339	0.507169058	22	22	20196688	2849925408
22	21190599	2850919319	22187346	996747	495339	0.498614995	22	22	21190599	2850919319
22	22187346	2851916066	22810336	622990	495339	0.456222411	22	22	22187346	2851916066
22	22810336	2852539056	23390043	579707	495340	0.460636149	22	22	22810336	2852539056
22	23390043	2853118763	23996732	606689	495339	0.513111331	22	22	23390043	2853118763
22	23996732	2853725452	24630223	633491	495339	0.508515512	22	22	23996732	2853725452
22	24630223	2854358943	25281796	651573	495339	0.471267226	22	22	24630223	2854358943
22	25281796	2855010516	25945955	664159	495339	0.47728029	22	22	25281796	2855010516
22	25945955	2855674675	26489046	543091	495339	0.440318473	22	22	25945955	2855674675
22	26489046	2856217766	27024065	535019	495339	0.453953972	22	22	26489046	2856217766
22	27024065	2856752785	27546951	522886	495339	0.45812854	22	22	27024065	2856752785
22	27546951	2857275671	28065355	518404	495340	0.4733509	22	22	27546951	2857275671
22	28065355	2857794075	28654244	588889	495339	0.440471804	22	22	28065355	2857794075
22	28654244	2858382964	29258470	604226	495339	0.404156723	22	22	28654244	2858382964
22	29258470	2858987190	29828696	570226	495339	0.476328684	22	22	29258470	2858987190
22	29828696	2859557416	30405355	576659	495339	0.468621837	22	22	29828696	2859557416
22	30405355	2860134075	30953214	547859	495339	0.481315448	22	22	30405355	2860134075
22	30953214	2860681934	31534297	581083	495339	0.486464068	22	22	30953214	2860681934
22	31534297	2861263017	32134917	600620	495339	0.465968499	22	22	31534297	2861263017
22	32134917	2861863637	32726543	591626	495340	0.452757316	22	22	32134917	2861863637
